plan_id,plan_name,monthly_fee,data_limit_gb
106052,Plan_6052,40,10
106053,Plan_6053,40,50
106054,Plan_6054,20,10
106055,Plan_6055,10,20
106056,Plan_6056,10,5
106057,Plan_6057,40,50
106058,Plan_6058,10,20
106059,Plan_6059,20,5
106060,Plan_6060,30,10
106061,Plan_6061,30,100
106062,Plan_6062,20,5
106063,Plan_6063,50,50
106064,Plan_6064,50,50
106065,Plan_6065,20,50
106066,Plan_6066,30,50
106067,Plan_6067,10,20
106068,Plan_6068,40,20
106069,Plan_6069,40,100
106070,Plan_6070,50,50
106071,Plan_6071,50,100
106072,Plan_6072,40,5
106073,Plan_6073,20,50
106074,Plan_6074,50,100
106075,Plan_6075,20,5
106076,Plan_6076,10,20
106077,Plan_6077,50,10
106078,Plan_6078,40,100
106079,Plan_6079,20,50
106080,Plan_6080,20,5
106081,Plan_6081,30,100
106082,Plan_6082,20,10
106083,Plan_6083,50,5
106084,Plan_6084,20,50
106085,Plan_6085,10,50
106086,Plan_6086,30,100
106087,Plan_6087,20,20
106088,Plan_6088,10,5
106089,Plan_6089,30,5
106090,Plan_6090,40,10
106091,Plan_6091,50,5
106092,Plan_6092,10,100
106093,Plan_6093,40,10
106094,Plan_6094,20,100
106095,Plan_6095,20,20
106096,Plan_6096,40,5
106097,Plan_6097,50,10
106098,Plan_6098,10,5
106099,Plan_6099,50,5
106100,Plan_6100,40,100
106101,Plan_6101,40,5
106102,Plan_6102,40,20
106103,Plan_6103,40,100
106104,Plan_6104,50,100
106105,Plan_6105,30,100
106106,Plan_6106,40,20
106107,Plan_6107,50,100
106108,Plan_6108,40,100
106109,Plan_6109,50,5
106110,Plan_6110,30,10
106111,Plan_6111,20,5
106112,Plan_6112,40,5
106113,Plan_6113,10,20
106114,Plan_6114,50,50
106115,Plan_6115,30,50
106116,Plan_6116,30,100
106117,Plan_6117,10,100
106118,Plan_6118,50,100
106119,Plan_6119,10,5
106120,Plan_6120,40,5
106121,Plan_6121,40,10
106122,Plan_6122,30,50
106123,Plan_6123,20,5
106124,Plan_6124,40,10
106125,Plan_6125,10,10
106126,Plan_6126,50,50
106127,Plan_6127,30,20
106128,Plan_6128,40,10
106129,Plan_6129,40,5
106130,Plan_6130,40,100
106131,Plan_6131,30,100
106132,Plan_6132,40,10
106133,Plan_6133,40,100
106134,Plan_6134,50,5
106135,Plan_6135,10,100
106136,Plan_6136,20,100
106137,Plan_6137,50,100
106138,Plan_6138,50,5
106139,Plan_6139,40,100
106140,Plan_6140,20,5
106141,Plan_6141,10,10
106142,Plan_6142,10,50
106143,Plan_6143,10,50
106144,Plan_6144,40,20
106145,Plan_6145,20,10
106146,Plan_6146,10,50
106147,Plan_6147,20,10
106148,Plan_6148,40,5
106149,Plan_6149,20,5
106150,Plan_6150,40,100
106151,Plan_6151,50,20
106152,Plan_6152,30,100
106153,Plan_6153,10,5
106154,Plan_6154,30,100
106155,Plan_6155,10,10
106156,Plan_6156,40,10
106157,Plan_6157,50,20
106158,Plan_6158,30,20
106159,Plan_6159,50,20
106160,Plan_6160,50,10
106161,Plan_6161,30,50
106162,Plan_6162,20,100
106163,Plan_6163,50,100
106164,Plan_6164,10,10
106165,Plan_6165,40,20
106166,Plan_6166,20,100
106167,Plan_6167,20,10
106168,Plan_6168,30,20
106169,Plan_6169,10,50
106170,Plan_6170,30,5
106171,Plan_6171,50,10
106172,Plan_6172,30,100
106173,Plan_6173,10,20
106174,Plan_6174,40,50
106175,Plan_6175,20,5
106176,Plan_6176,20,10
106177,Plan_6177,40,5
106178,Plan_6178,10,100
106179,Plan_6179,40,10
106180,Plan_6180,50,100
106181,Plan_6181,30,20
106182,Plan_6182,30,5
106183,Plan_6183,20,100
106184,Plan_6184,30,20
106185,Plan_6185,20,5
106186,Plan_6186,30,50
106187,Plan_6187,20,5
106188,Plan_6188,50,10
106189,Plan_6189,10,50
106190,Plan_6190,50,50
106191,Plan_6191,50,20
106192,Plan_6192,50,5
106193,Plan_6193,50,50
106194,Plan_6194,30,20
106195,Plan_6195,50,100
106196,Plan_6196,40,10
106197,Plan_6197,30,5
106198,Plan_6198,50,100
106199,Plan_6199,50,10
106200,Plan_6200,10,50
106201,Plan_6201,40,10
106202,Plan_6202,30,5
106203,Plan_6203,40,50
106204,Plan_6204,50,5
106205,Plan_6205,10,10
106206,Plan_6206,20,100
106207,Plan_6207,40,10
106208,Plan_6208,40,50
106209,Plan_6209,10,50
106210,Plan_6210,20,5
106211,Plan_6211,40,10
106212,Plan_6212,30,5
106213,Plan_6213,20,20
106214,Plan_6214,20,10
106215,Plan_6215,20,20
106216,Plan_6216,10,100
106217,Plan_6217,50,10
106218,Plan_6218,10,50
106219,Plan_6219,20,10
106220,Plan_6220,20,50
106221,Plan_6221,30,20
106222,Plan_6222,10,5
106223,Plan_6223,50,5
106224,Plan_6224,30,20
106225,Plan_6225,30,10
106226,Plan_6226,30,100
106227,Plan_6227,30,10
106228,Plan_6228,10,10
106229,Plan_6229,30,10
106230,Plan_6230,30,5
106231,Plan_6231,50,20
106232,Plan_6232,40,50
106233,Plan_6233,30,5
106234,Plan_6234,10,100
106235,Plan_6235,40,5
106236,Plan_6236,30,50
106237,Plan_6237,30,5
106238,Plan_6238,50,100
106239,Plan_6239,30,5
106240,Plan_6240,30,50
106241,Plan_6241,30,10
106242,Plan_6242,50,100
106243,Plan_6243,50,5
106244,Plan_6244,20,50
106245,Plan_6245,10,20
106246,Plan_6246,30,10
106247,Plan_6247,30,20
106248,Plan_6248,10,100
106249,Plan_6249,10,100
106250,Plan_6250,20,50
106251,Plan_6251,10,5
106252,Plan_6252,10,10
106253,Plan_6253,30,50
106254,Plan_6254,30,100
106255,Plan_6255,30,10
106256,Plan_6256,50,100
106257,Plan_6257,20,5
106258,Plan_6258,20,10
106259,Plan_6259,40,50
106260,Plan_6260,40,50
106261,Plan_6261,50,50
106262,Plan_6262,50,10
106263,Plan_6263,20,100
106264,Plan_6264,30,10
106265,Plan_6265,20,100
106266,Plan_6266,40,5
106267,Plan_6267,50,20
106268,Plan_6268,10,5
106269,Plan_6269,50,10
106270,Plan_6270,50,5
106271,Plan_6271,50,10
106272,Plan_6272,30,10
106273,Plan_6273,30,10
106274,Plan_6274,30,5
106275,Plan_6275,40,50
106276,Plan_6276,20,100
106277,Plan_6277,20,20
106278,Plan_6278,40,10
106279,Plan_6279,20,20
106280,Plan_6280,50,100
106281,Plan_6281,50,10
106282,Plan_6282,20,20
106283,Plan_6283,20,50
106284,Plan_6284,30,5
106285,Plan_6285,50,50
106286,Plan_6286,40,100
106287,Plan_6287,30,5
106288,Plan_6288,50,50
106289,Plan_6289,30,20
106290,Plan_6290,20,20
106291,Plan_6291,20,100
106292,Plan_6292,20,50
106293,Plan_6293,50,10
106294,Plan_6294,50,20
106295,Plan_6295,30,5
106296,Plan_6296,40,20
106297,Plan_6297,20,20
106298,Plan_6298,10,100
106299,Plan_6299,30,10
106300,Plan_6300,50,100
106301,Plan_6301,50,20
106302,Plan_6302,50,20
106303,Plan_6303,40,5
106304,Plan_6304,20,100
106305,Plan_6305,40,100
106306,Plan_6306,40,20
106307,Plan_6307,30,10
106308,Plan_6308,30,100
106309,Plan_6309,10,50
106310,Plan_6310,40,20
106311,Plan_6311,10,20
106312,Plan_6312,40,5
106313,Plan_6313,50,100
106314,Plan_6314,20,5
106315,Plan_6315,10,100
106316,Plan_6316,50,20
106317,Plan_6317,30,10
106318,Plan_6318,50,100
106319,Plan_6319,40,10
106320,Plan_6320,30,20
106321,Plan_6321,50,50
106322,Plan_6322,40,100
106323,Plan_6323,40,50
106324,Plan_6324,40,100
106325,Plan_6325,50,100
106326,Plan_6326,50,20
106327,Plan_6327,40,5
106328,Plan_6328,40,5
106329,Plan_6329,40,5
106330,Plan_6330,40,100
106331,Plan_6331,10,5
106332,Plan_6332,30,100
106333,Plan_6333,40,5
106334,Plan_6334,10,5
106335,Plan_6335,20,100
106336,Plan_6336,30,50
106337,Plan_6337,10,20
106338,Plan_6338,40,50
106339,Plan_6339,30,50
106340,Plan_6340,40,20
106341,Plan_6341,10,20
106342,Plan_6342,10,100
106343,Plan_6343,50,50
106344,Plan_6344,10,5
106345,Plan_6345,40,50
106346,Plan_6346,30,20
106347,Plan_6347,50,10
106348,Plan_6348,20,20
106349,Plan_6349,20,20
106350,Plan_6350,50,50
106351,Plan_6351,50,100
106352,Plan_6352,30,5
106353,Plan_6353,30,20
106354,Plan_6354,10,20
106355,Plan_6355,40,50
106356,Plan_6356,50,10
106357,Plan_6357,40,20
106358,Plan_6358,30,5
106359,Plan_6359,20,20
106360,Plan_6360,20,100
106361,Plan_6361,40,5
106362,Plan_6362,40,100
106363,Plan_6363,50,10
106364,Plan_6364,30,50
106365,Plan_6365,10,20
106366,Plan_6366,10,10
106367,Plan_6367,30,5
106368,Plan_6368,20,100
106369,Plan_6369,30,50
106370,Plan_6370,40,10
106371,Plan_6371,40,20
106372,Plan_6372,50,5
106373,Plan_6373,40,10
106374,Plan_6374,50,20
106375,Plan_6375,50,10
106376,Plan_6376,40,100
106377,Plan_6377,10,50
106378,Plan_6378,20,20
106379,Plan_6379,50,20
106380,Plan_6380,20,5
106381,Plan_6381,10,5
106382,Plan_6382,10,10
106383,Plan_6383,40,100
106384,Plan_6384,50,50
106385,Plan_6385,50,20
106386,Plan_6386,10,100
106387,Plan_6387,20,5
106388,Plan_6388,30,100
106389,Plan_6389,30,10
106390,Plan_6390,40,50
106391,Plan_6391,30,100
106392,Plan_6392,40,50
106393,Plan_6393,10,10
106394,Plan_6394,40,20
106395,Plan_6395,40,10
106396,Plan_6396,10,10
106397,Plan_6397,40,10
106398,Plan_6398,30,20
106399,Plan_6399,30,10
106400,Plan_6400,50,20
106401,Plan_6401,40,100
106402,Plan_6402,50,50
106403,Plan_6403,20,10
106404,Plan_6404,10,100
106405,Plan_6405,10,10
106406,Plan_6406,20,10
106407,Plan_6407,30,50
106408,Plan_6408,40,5
106409,Plan_6409,40,5
106410,Plan_6410,40,10
106411,Plan_6411,10,50
106412,Plan_6412,30,20
106413,Plan_6413,30,50
106414,Plan_6414,40,50
106415,Plan_6415,20,50
106416,Plan_6416,20,50
106417,Plan_6417,20,50
106418,Plan_6418,40,100
106419,Plan_6419,30,5
106420,Plan_6420,50,100
106421,Plan_6421,50,100
106422,Plan_6422,40,50
106423,Plan_6423,30,50
106424,Plan_6424,30,100
106425,Plan_6425,30,20
106426,Plan_6426,20,20
106427,Plan_6427,50,20
106428,Plan_6428,20,100
106429,Plan_6429,30,10
106430,Plan_6430,40,50
106431,Plan_6431,30,5
106432,Plan_6432,20,50
106433,Plan_6433,40,50
106434,Plan_6434,40,100
106435,Plan_6435,40,20
106436,Plan_6436,10,20
106437,Plan_6437,20,5
106438,Plan_6438,40,50
106439,Plan_6439,40,20
106440,Plan_6440,10,20
106441,Plan_6441,50,50
106442,Plan_6442,30,10
106443,Plan_6443,30,5
106444,Plan_6444,10,20
106445,Plan_6445,40,10
106446,Plan_6446,20,5
106447,Plan_6447,50,100
106448,Plan_6448,10,5
106449,Plan_6449,10,100
106450,Plan_6450,30,5
106451,Plan_6451,40,20
106452,Plan_6452,40,20
106453,Plan_6453,50,10
106454,Plan_6454,20,20
106455,Plan_6455,30,20
106456,Plan_6456,20,100
106457,Plan_6457,30,50
106458,Plan_6458,30,10
106459,Plan_6459,30,10
106460,Plan_6460,20,10
106461,Plan_6461,40,50
106462,Plan_6462,10,5
106463,Plan_6463,10,20
106464,Plan_6464,40,5
106465,Plan_6465,50,5
106466,Plan_6466,10,5
106467,Plan_6467,20,20
106468,Plan_6468,50,20
106469,Plan_6469,40,5
106470,Plan_6470,10,100
106471,Plan_6471,50,100
106472,Plan_6472,50,100
106473,Plan_6473,40,20
106474,Plan_6474,10,5
106475,Plan_6475,50,5
106476,Plan_6476,30,100
106477,Plan_6477,20,50
106478,Plan_6478,30,50
106479,Plan_6479,40,5
106480,Plan_6480,30,20
106481,Plan_6481,40,50
106482,Plan_6482,40,5
106483,Plan_6483,50,50
106484,Plan_6484,50,50
106485,Plan_6485,10,20
106486,Plan_6486,40,100
106487,Plan_6487,40,50
106488,Plan_6488,40,100
106489,Plan_6489,20,100
106490,Plan_6490,10,20
106491,Plan_6491,20,20
106492,Plan_6492,40,20
106493,Plan_6493,50,100
106494,Plan_6494,30,5
106495,Plan_6495,50,100
106496,Plan_6496,10,20
106497,Plan_6497,20,10
106498,Plan_6498,20,5
106499,Plan_6499,20,100
106500,Plan_6500,20,50
106501,Plan_6501,40,20
106502,Plan_6502,10,20
106503,Plan_6503,30,50
106504,Plan_6504,20,100
106505,Plan_6505,50,50
106506,Plan_6506,20,10
106507,Plan_6507,10,20
106508,Plan_6508,10,20
106509,Plan_6509,10,10
106510,Plan_6510,10,100
106511,Plan_6511,40,50
106512,Plan_6512,10,20
106513,Plan_6513,40,20
106514,Plan_6514,40,10
106515,Plan_6515,20,100
106516,Plan_6516,50,5
106517,Plan_6517,30,50
106518,Plan_6518,50,20
106519,Plan_6519,20,20
106520,Plan_6520,40,20
106521,Plan_6521,30,10
106522,Plan_6522,10,10
106523,Plan_6523,30,100
106524,Plan_6524,30,20
106525,Plan_6525,10,5
106526,Plan_6526,20,10
106527,Plan_6527,50,50
106528,Plan_6528,20,20
106529,Plan_6529,10,100
106530,Plan_6530,40,50
106531,Plan_6531,30,50
106532,Plan_6532,40,20
106533,Plan_6533,10,10
106534,Plan_6534,10,10
106535,Plan_6535,30,5
106536,Plan_6536,50,10
106537,Plan_6537,10,10
106538,Plan_6538,30,100
106539,Plan_6539,30,10
106540,Plan_6540,30,50
106541,Plan_6541,30,100
106542,Plan_6542,10,20
106543,Plan_6543,20,100
106544,Plan_6544,50,100
106545,Plan_6545,30,10
106546,Plan_6546,10,50
106547,Plan_6547,50,100
106548,Plan_6548,30,20
106549,Plan_6549,50,100
106550,Plan_6550,10,100
106551,Plan_6551,50,20
106552,Plan_6552,10,10
106553,Plan_6553,50,50
106554,Plan_6554,30,20
106555,Plan_6555,50,5
106556,Plan_6556,40,50
106557,Plan_6557,30,100
106558,Plan_6558,20,10
106559,Plan_6559,50,10
106560,Plan_6560,10,100
106561,Plan_6561,20,20
106562,Plan_6562,50,100
106563,Plan_6563,10,100
106564,Plan_6564,10,5
106565,Plan_6565,20,100
106566,Plan_6566,10,20
106567,Plan_6567,40,10
106568,Plan_6568,30,10
106569,Plan_6569,50,10
106570,Plan_6570,30,10
106571,Plan_6571,10,100
106572,Plan_6572,30,100
106573,Plan_6573,40,10
106574,Plan_6574,10,100
106575,Plan_6575,10,10
106576,Plan_6576,10,100
106577,Plan_6577,30,10
106578,Plan_6578,40,10
106579,Plan_6579,30,5
106580,Plan_6580,10,20
106581,Plan_6581,40,5
106582,Plan_6582,20,10
106583,Plan_6583,10,20
106584,Plan_6584,30,20
106585,Plan_6585,20,5
106586,Plan_6586,10,20
106587,Plan_6587,20,5
106588,Plan_6588,20,5
106589,Plan_6589,30,20
106590,Plan_6590,10,50
106591,Plan_6591,40,100
106592,Plan_6592,10,5
106593,Plan_6593,10,100
106594,Plan_6594,40,20
106595,Plan_6595,50,100
106596,Plan_6596,30,20
106597,Plan_6597,30,50
106598,Plan_6598,40,50
106599,Plan_6599,20,20
106600,Plan_6600,30,20
106601,Plan_6601,10,100
106602,Plan_6602,20,100
106603,Plan_6603,50,5
106604,Plan_6604,20,50
106605,Plan_6605,50,100
106606,Plan_6606,30,20
106607,Plan_6607,20,5
106608,Plan_6608,40,20
106609,Plan_6609,10,100
106610,Plan_6610,10,5
106611,Plan_6611,40,5
106612,Plan_6612,40,50
106613,Plan_6613,50,5
106614,Plan_6614,10,5
106615,Plan_6615,50,10
106616,Plan_6616,20,20
106617,Plan_6617,20,5
106618,Plan_6618,40,100
106619,Plan_6619,20,50
106620,Plan_6620,50,10
106621,Plan_6621,20,5
106622,Plan_6622,40,20
106623,Plan_6623,40,10
106624,Plan_6624,40,100
106625,Plan_6625,50,50
106626,Plan_6626,20,5
106627,Plan_6627,50,10
106628,Plan_6628,30,50
106629,Plan_6629,50,5
106630,Plan_6630,10,5
106631,Plan_6631,30,100
106632,Plan_6632,20,10
106633,Plan_6633,30,50
106634,Plan_6634,20,10
106635,Plan_6635,50,50
106636,Plan_6636,10,10
106637,Plan_6637,20,10
106638,Plan_6638,10,5
106639,Plan_6639,40,20
106640,Plan_6640,50,20
106641,Plan_6641,50,50
106642,Plan_6642,20,20
106643,Plan_6643,20,100
106644,Plan_6644,40,5
106645,Plan_6645,20,100
106646,Plan_6646,30,5
106647,Plan_6647,30,20
106648,Plan_6648,20,5
106649,Plan_6649,30,100
106650,Plan_6650,10,10
106651,Plan_6651,50,50
106652,Plan_6652,10,50
106653,Plan_6653,10,20
106654,Plan_6654,50,5
106655,Plan_6655,20,10
106656,Plan_6656,30,5
106657,Plan_6657,40,20
106658,Plan_6658,30,50
106659,Plan_6659,30,50
106660,Plan_6660,40,100
106661,Plan_6661,30,5
106662,Plan_6662,50,5
106663,Plan_6663,30,5
106664,Plan_6664,50,100
106665,Plan_6665,50,20
106666,Plan_6666,40,50
106667,Plan_6667,30,10
106668,Plan_6668,10,5
106669,Plan_6669,40,20
106670,Plan_6670,30,50
106671,Plan_6671,20,10
106672,Plan_6672,50,100
106673,Plan_6673,40,100
106674,Plan_6674,50,100
106675,Plan_6675,40,50
106676,Plan_6676,30,50
106677,Plan_6677,50,100
106678,Plan_6678,20,5
106679,Plan_6679,20,50
106680,Plan_6680,10,50
106681,Plan_6681,20,10
106682,Plan_6682,50,5
106683,Plan_6683,10,5
106684,Plan_6684,20,100
106685,Plan_6685,40,5
106686,Plan_6686,30,50
106687,Plan_6687,50,20
106688,Plan_6688,40,5
106689,Plan_6689,50,100
106690,Plan_6690,10,10
106691,Plan_6691,50,5
106692,Plan_6692,20,20
106693,Plan_6693,10,20
106694,Plan_6694,50,100
106695,Plan_6695,30,10
106696,Plan_6696,50,10
106697,Plan_6697,50,20
106698,Plan_6698,30,5
106699,Plan_6699,50,5
106700,Plan_6700,30,50
106701,Plan_6701,50,5
106702,Plan_6702,30,10
106703,Plan_6703,30,50
106704,Plan_6704,20,100
106705,Plan_6705,20,100
106706,Plan_6706,30,5
106707,Plan_6707,40,50
106708,Plan_6708,20,5
106709,Plan_6709,50,20
106710,Plan_6710,20,10
106711,Plan_6711,40,50
106712,Plan_6712,10,100
106713,Plan_6713,30,100
106714,Plan_6714,50,50
106715,Plan_6715,50,50
106716,Plan_6716,30,50
106717,Plan_6717,20,100
106718,Plan_6718,20,20
106719,Plan_6719,50,10
106720,Plan_6720,20,100
106721,Plan_6721,20,100
106722,Plan_6722,10,5
106723,Plan_6723,50,10
106724,Plan_6724,20,10
106725,Plan_6725,30,10
106726,Plan_6726,10,50
106727,Plan_6727,50,100
106728,Plan_6728,30,50
106729,Plan_6729,50,20
106730,Plan_6730,40,50
106731,Plan_6731,40,50
106732,Plan_6732,50,5
106733,Plan_6733,50,50
106734,Plan_6734,30,20
106735,Plan_6735,50,10
106736,Plan_6736,40,20
106737,Plan_6737,30,100
106738,Plan_6738,30,100
106739,Plan_6739,40,20
106740,Plan_6740,20,5
106741,Plan_6741,20,20
106742,Plan_6742,20,5
106743,Plan_6743,40,20
106744,Plan_6744,30,20
106745,Plan_6745,50,10
106746,Plan_6746,50,100
106747,Plan_6747,40,20
106748,Plan_6748,50,50
106749,Plan_6749,30,5
106750,Plan_6750,10,20
106751,Plan_6751,50,50
106752,Plan_6752,20,50
106753,Plan_6753,40,20
106754,Plan_6754,10,5
106755,Plan_6755,50,100
106756,Plan_6756,40,50
106757,Plan_6757,30,20
106758,Plan_6758,20,20
106759,Plan_6759,50,50
106760,Plan_6760,30,20
106761,Plan_6761,10,20
106762,Plan_6762,40,20
106763,Plan_6763,10,100
106764,Plan_6764,40,50
106765,Plan_6765,50,100
106766,Plan_6766,40,10
106767,Plan_6767,10,5
106768,Plan_6768,50,10
106769,Plan_6769,30,100
106770,Plan_6770,20,5
106771,Plan_6771,10,50
106772,Plan_6772,20,5
106773,Plan_6773,10,20
106774,Plan_6774,50,50
106775,Plan_6775,20,10
106776,Plan_6776,30,10
106777,Plan_6777,20,100
106778,Plan_6778,30,100
106779,Plan_6779,20,20
106780,Plan_6780,50,10
106781,Plan_6781,40,50
106782,Plan_6782,40,100
106783,Plan_6783,10,100
106784,Plan_6784,50,20
106785,Plan_6785,40,5
106786,Plan_6786,10,100
106787,Plan_6787,10,20
106788,Plan_6788,10,10
106789,Plan_6789,20,20
106790,Plan_6790,50,5
106791,Plan_6791,10,20
106792,Plan_6792,20,50
106793,Plan_6793,20,20
106794,Plan_6794,50,50
106795,Plan_6795,40,50
106796,Plan_6796,10,20
106797,Plan_6797,30,20
106798,Plan_6798,30,50
106799,Plan_6799,10,20
106800,Plan_6800,20,100
106801,Plan_6801,20,50
106802,Plan_6802,10,100
106803,Plan_6803,40,50
106804,Plan_6804,30,50
106805,Plan_6805,20,50
106806,Plan_6806,20,5
106807,Plan_6807,30,10
106808,Plan_6808,40,20
106809,Plan_6809,50,100
106810,Plan_6810,10,5
106811,Plan_6811,50,10
106812,Plan_6812,50,20
106813,Plan_6813,40,50
106814,Plan_6814,20,100
106815,Plan_6815,30,5
106816,Plan_6816,20,5
106817,Plan_6817,30,20
106818,Plan_6818,20,100
106819,Plan_6819,20,5
106820,Plan_6820,40,50
106821,Plan_6821,30,20
106822,Plan_6822,50,10
106823,Plan_6823,10,10
106824,Plan_6824,40,10
106825,Plan_6825,40,20
106826,Plan_6826,20,100
106827,Plan_6827,30,50
106828,Plan_6828,40,100
106829,Plan_6829,30,20
106830,Plan_6830,40,5
106831,Plan_6831,40,100
106832,Plan_6832,50,5
106833,Plan_6833,40,20
106834,Plan_6834,10,100
106835,Plan_6835,50,5
106836,Plan_6836,50,100
106837,Plan_6837,10,50
106838,Plan_6838,40,20
106839,Plan_6839,30,5
106840,Plan_6840,20,100
106841,Plan_6841,30,20
106842,Plan_6842,10,20
106843,Plan_6843,50,10
106844,Plan_6844,30,10
106845,Plan_6845,10,50
106846,Plan_6846,30,100
106847,Plan_6847,50,10
106848,Plan_6848,50,10
106849,Plan_6849,50,20
106850,Plan_6850,50,50
106851,Plan_6851,30,50
106852,Plan_6852,40,50
106853,Plan_6853,30,50
106854,Plan_6854,30,100
106855,Plan_6855,10,50
106856,Plan_6856,10,20
106857,Plan_6857,30,20
106858,Plan_6858,50,20
106859,Plan_6859,20,20
106860,Plan_6860,20,50
106861,Plan_6861,50,50
106862,Plan_6862,40,5
106863,Plan_6863,30,50
106864,Plan_6864,50,10
106865,Plan_6865,20,5
106866,Plan_6866,50,20
106867,Plan_6867,50,5
106868,Plan_6868,40,50
106869,Plan_6869,20,20
106870,Plan_6870,10,20
106871,Plan_6871,20,20
106872,Plan_6872,50,50
106873,Plan_6873,40,5
106874,Plan_6874,10,5
106875,Plan_6875,10,5
106876,Plan_6876,30,20
106877,Plan_6877,40,50
106878,Plan_6878,20,20
106879,Plan_6879,50,20
106880,Plan_6880,20,5
106881,Plan_6881,30,100
106882,Plan_6882,40,10
106883,Plan_6883,20,20
106884,Plan_6884,30,50
106885,Plan_6885,50,20
106886,Plan_6886,40,20
106887,Plan_6887,10,10
106888,Plan_6888,30,20
106889,Plan_6889,40,20
106890,Plan_6890,10,50
106891,Plan_6891,50,20
106892,Plan_6892,30,50
106893,Plan_6893,20,100
106894,Plan_6894,30,10
106895,Plan_6895,20,10
106896,Plan_6896,50,20
106897,Plan_6897,30,20
106898,Plan_6898,50,5
106899,Plan_6899,50,20
106900,Plan_6900,40,100
106901,Plan_6901,30,50
106902,Plan_6902,30,100
106903,Plan_6903,10,50
106904,Plan_6904,40,5
106905,Plan_6905,20,100
106906,Plan_6906,30,5
106907,Plan_6907,20,50
106908,Plan_6908,20,10
106909,Plan_6909,20,20
106910,Plan_6910,40,5
106911,Plan_6911,30,5
106912,Plan_6912,40,5
106913,Plan_6913,30,50
106914,Plan_6914,50,50
106915,Plan_6915,10,20
106916,Plan_6916,40,100
106917,Plan_6917,40,10
106918,Plan_6918,30,5
106919,Plan_6919,50,20
106920,Plan_6920,30,100
106921,Plan_6921,30,5
106922,Plan_6922,50,10
106923,Plan_6923,40,20
106924,Plan_6924,30,50
106925,Plan_6925,10,5
106926,Plan_6926,40,5
106927,Plan_6927,20,100
106928,Plan_6928,40,5
106929,Plan_6929,10,5
