subscription_id,customer_id,plan_id,start_date
206201,5106,101276,2024-08-22
206202,9403,104718,2025-03-04
206203,1107,102078,2023-09-25
206204,3461,106845,2023-03-09
206205,6430,100790,2024-01-16
206206,211,102951,2024-09-02
206207,10416,109575,2024-09-16
206208,694,107213,2024-02-13
206209,1511,109524,2023-05-01
206210,10328,108270,2023-04-23
206211,5088,108792,2023-08-04
206212,6768,108083,2024-06-18
206213,4318,109993,2023-01-15
206214,3884,102195,2025-05-07
206215,1535,107372,2024-03-29
206216,4573,109233,2025-05-03
206217,11396,101534,2023-05-02
206218,7836,107135,2024-03-25
206219,5454,106085,2023-01-24
206220,11356,100666,2023-10-13
206221,3085,108089,2023-12-14
206222,10514,103262,2025-01-25
206223,1724,105447,2025-04-18
206224,7304,105807,2024-10-22
206225,10893,102168,2023-07-01
206226,10172,105280,2023-02-23
206227,11735,108821,2023-09-11
206228,9158,106450,2023-02-06
206229,3242,109556,2023-03-02
206230,3489,106956,2024-05-22
206231,4770,109097,2024-03-15
206232,7244,105900,2024-02-10
206233,7733,106017,2025-05-23
206234,3333,105325,2023-03-18
206235,5169,104069,2023-09-22
206236,10837,108091,2023-10-19
206237,3309,109806,2023-05-20
206238,8135,100018,2024-06-14
206239,1715,102799,2023-02-28
206240,7508,108941,2023-02-15
206241,11718,100423,2023-08-01
206242,8071,108844,2023-04-02
206243,35,101896,2023-01-04
206244,4081,102348,2025-04-01
206245,91,108238,2023-06-05
206246,3922,104213,2023-04-10
206247,6636,100158,2024-09-03
206248,11229,100403,2024-08-13
206249,7603,105694,2024-05-15
206250,11540,108524,2024-07-01
206251,5793,101865,2024-02-15
206252,6531,101383,2024-07-30
206253,303,108171,2024-02-10
206254,4272,105119,2023-09-30
206255,9818,100787,2023-10-15
206256,3660,109667,2023-10-23
206257,11001,106532,2025-01-04
206258,1228,107114,2024-10-24
206259,2316,102051,2024-12-07
206260,2768,107639,2024-12-07
206261,7274,102167,2024-03-17
206262,1715,100306,2023-12-15
206263,4401,100617,2023-06-23
206264,11865,106252,2023-01-20
206265,2951,108573,2024-10-27
206266,4953,106755,2023-12-31
206267,11814,105425,2024-08-21
206268,2329,101492,2024-12-25
206269,8691,109630,2023-11-21
206270,6277,108863,2024-06-03
206271,6566,104099,2025-06-13
206272,10237,109440,2023-08-11
206273,3146,109585,2024-04-05
206274,4497,105772,2023-07-14
206275,9937,101039,2024-06-29
206276,699,102888,2023-08-27
206277,8866,104818,2024-07-23
206278,7224,106728,2023-03-28
206279,10470,104977,2023-11-07
206280,4179,103668,2025-01-19
206281,11733,103680,2024-11-16
206282,11074,107229,2023-08-26
206283,6189,100607,2024-09-27
206284,1015,108391,2023-12-04
206285,7183,105562,2023-08-17
206286,7666,109878,2023-11-10
206287,7255,106429,2025-02-10
206288,3541,101716,2024-06-25
206289,11720,103569,2024-10-31
206290,4177,102945,2024-12-28
206291,9379,100263,2023-01-14
206292,2597,104678,2024-08-30
206293,2719,107983,2024-07-04
206294,5602,102574,2025-05-17
206295,3321,104840,2024-02-14
206296,11870,101285,2023-11-21
206297,1137,102616,2023-04-25
206298,6988,108060,2024-02-17
206299,75,108570,2024-09-15
206300,6700,100725,2023-04-01
206301,324,106195,2024-03-13
206302,5200,108285,2024-09-28
206303,7304,108226,2024-11-24
206304,2623,105087,2023-05-13
206305,6055,106907,2024-01-05
206306,9050,102143,2025-02-12
206307,9448,103581,2024-07-24
206308,5401,104105,2024-12-20
206309,10464,100681,2024-10-05
206310,10798,104925,2025-01-09
206311,4827,105518,2023-01-19
206312,11296,103811,2024-08-11
206313,9020,106544,2023-07-18
206314,8635,103253,2025-02-03
206315,4158,106177,2024-02-04
206316,9875,100372,2024-06-19
206317,1963,104219,2023-10-29
206318,9948,108701,2024-02-05
206319,714,102252,2024-09-11
206320,11652,106627,2025-03-23
206321,5419,103689,2023-07-07
206322,11262,109108,2024-12-27
206323,3653,101258,2023-12-19
206324,10860,103300,2023-01-23
206325,7855,100273,2024-04-22
206326,9846,101711,2024-09-24
206327,696,104776,2024-12-23
206328,8633,108130,2024-06-12
206329,6961,100375,2023-03-19
206330,5881,101018,2024-06-11
206331,11646,103702,2023-09-02
206332,4541,105223,2023-03-14
206333,2939,109932,2024-06-24
206334,2441,109878,2024-10-23
206335,4121,105687,2023-10-07
206336,1425,108323,2023-08-02
206337,3266,108130,2024-07-27
206338,8535,101771,2023-11-08
206339,10660,108052,2025-02-09
206340,11608,105040,2023-05-29
206341,5736,100388,2024-04-13
206342,5055,103644,2024-06-22
206343,2178,100751,2025-04-20
206344,3277,109746,2023-12-31
206345,11032,100976,2024-10-27
206346,11649,100910,2024-03-29
206347,8330,107010,2024-04-02
206348,7315,105455,2023-12-09
206349,10,100567,2025-03-06
206350,5257,103115,2025-02-06
206351,5222,107933,2025-03-25
206352,10438,106288,2024-12-31
206353,978,103604,2024-02-06
206354,7412,103424,2023-08-11
206355,6375,101114,2023-10-03
206356,2962,104149,2024-04-28
206357,4602,101386,2023-12-31
206358,1527,107120,2025-01-22
206359,3669,102455,2024-09-22
206360,5178,107156,2024-03-01
206361,11613,101055,2024-10-18
206362,4510,108329,2025-02-26
206363,11314,102561,2024-12-17
206364,4333,103967,2024-03-02
206365,4944,108941,2023-12-17
206366,1232,107269,2024-06-24
206367,2654,107367,2024-11-28
206368,5926,108118,2024-04-30
206369,3326,100986,2025-02-19
206370,6338,101120,2023-09-24
206371,6407,100484,2023-03-23
206372,8071,104177,2025-02-23
206373,1409,109757,2024-01-22
206374,5023,100421,2025-01-13
206375,987,101007,2025-04-25
206376,11935,109637,2023-06-08
206377,5365,106756,2024-11-23
206378,8369,103314,2025-05-19
206379,11090,105408,2024-09-06
206380,10728,106990,2025-04-28
206381,2072,107310,2024-06-16
206382,4087,109124,2024-04-30
206383,7825,107841,2024-01-27
206384,5382,104272,2023-01-01
206385,2197,103677,2023-11-01
206386,7719,101990,2023-10-17
206387,5646,101876,2023-07-17
206388,7401,104466,2024-11-05
206389,107,102093,2024-06-28
206390,10609,102677,2024-03-04
206391,5834,107071,2023-12-17
206392,2963,109341,2023-08-17
206393,10939,106168,2024-05-05
206394,5931,106366,2023-07-03
206395,7443,106060,2025-02-18
206396,4126,105588,2024-11-21
206397,4235,100228,2023-08-28
206398,4997,109571,2024-10-11
206399,8359,109379,2023-09-10
206400,9914,107356,2024-01-05
206401,10161,105866,2023-12-04
206402,3881,106543,2024-11-03
206403,4889,102778,2023-07-05
206404,11237,100805,2025-05-26
206405,9477,104293,2024-03-24
206406,551,105435,2023-09-21
206407,4260,108109,2025-06-05
206408,6517,105867,2024-05-31
206409,11612,103292,2024-09-16
206410,10840,100184,2023-03-11
206411,9212,107676,2024-01-30
206412,11326,109940,2023-06-18
206413,7312,101023,2023-10-07
206414,3933,108380,2024-07-07
206415,5426,102405,2025-06-05
206416,8511,107385,2023-03-06
206417,5787,108483,2023-08-27
206418,4447,104367,2023-08-19
206419,404,102154,2025-04-22
206420,9552,107638,2025-01-04
206421,3934,108997,2023-11-22
206422,5092,104429,2025-06-12
206423,2896,104593,2023-03-04
206424,2554,104253,2025-04-19
206425,8776,100122,2023-11-05
206426,11451,106952,2024-06-11
206427,8605,106312,2024-12-20
206428,11863,109142,2024-10-13
206429,10188,100767,2024-07-06
206430,11669,107396,2024-02-15
206431,3267,104177,2024-11-03
206432,2853,107990,2023-06-19
206433,5036,107196,2025-04-04
206434,7625,101698,2023-04-25
206435,5751,107298,2024-07-17
206436,7473,103171,2024-05-06
206437,8799,101394,2023-12-16
206438,6663,102009,2025-05-09
206439,6614,102570,2023-03-08
206440,8009,103468,2024-01-23
206441,7762,101406,2023-08-29
206442,8644,108115,2023-07-22
206443,1034,104781,2023-01-21
206444,11448,103531,2023-03-19
206445,9326,101923,2024-02-12
206446,6966,106806,2025-06-06
206447,11770,101971,2024-03-10
206448,2779,105091,2025-02-03
206449,11049,106507,2024-09-24
206450,11869,108939,2024-06-19
206451,11846,109457,2024-10-20
206452,11998,107072,2024-05-06
206453,6444,102823,2025-01-24
206454,1246,108229,2023-05-22
206455,2952,105113,2024-04-20
206456,9331,102972,2023-05-09
206457,4222,108095,2024-02-19
206458,10687,109045,2024-03-09
206459,7209,100695,2024-12-04
206460,7469,101680,2024-02-06
206461,7261,101508,2024-10-15
206462,4386,108501,2024-11-12
206463,9352,105887,2024-04-16
206464,9990,102310,2023-12-08
206465,7473,108795,2024-01-15
206466,11336,102827,2023-07-16
206467,5169,102480,2024-09-03
206468,8238,100904,2023-01-27
206469,10162,103099,2023-10-27
206470,1150,103649,2025-03-06
206471,7234,103919,2023-09-15
206472,5589,104414,2023-05-12
206473,4686,107837,2025-05-02
206474,1571,101073,2023-12-21
206475,5156,108486,2023-07-10
206476,2962,101085,2024-07-24
206477,1856,109270,2023-12-08
206478,1381,107285,2023-04-05
206479,9891,100032,2024-04-06
206480,427,107124,2024-04-12
206481,7736,107004,2024-11-14
206482,9925,103235,2025-04-26
206483,1917,103433,2023-04-10
206484,6410,104879,2023-11-17
206485,3995,109070,2023-07-21
206486,3165,106558,2023-10-31
206487,2644,105715,2023-11-27
206488,133,103653,2024-01-05
206489,4012,103983,2024-12-12
206490,11870,102865,2025-04-14
206491,1451,100542,2023-04-13
206492,2630,105527,2023-11-04
206493,11438,106611,2024-04-06
206494,5366,109761,2023-03-12
206495,4788,109492,2024-08-25
206496,10954,109918,2024-01-02
206497,9353,107357,2024-04-27
206498,693,103809,2023-04-08
206499,11517,107866,2023-01-02
206500,5905,107023,2024-06-29
206501,10780,102064,2024-01-14
206502,9042,103215,2023-07-11
206503,674,101098,2023-09-30
206504,3546,105403,2023-11-10
206505,6077,106363,2025-04-03
206506,3162,106489,2025-06-14
206507,7715,108361,2024-06-11
206508,11247,103776,2024-03-23
206509,8202,107104,2023-08-29
206510,6871,104921,2024-11-16
206511,5111,105070,2024-08-16
206512,8320,101919,2023-02-01
206513,10842,106616,2023-07-18
206514,2168,106759,2025-05-30
206515,7348,103161,2024-08-01
206516,2288,100445,2024-01-22
206517,11628,100378,2023-10-09
206518,2304,109512,2023-10-29
206519,2406,109992,2025-06-03
206520,2297,101252,2023-04-02
206521,10064,102866,2023-09-30
206522,7322,104304,2023-08-06
206523,10524,105591,2023-02-21
206524,7060,109865,2024-11-10
206525,7919,108872,2023-06-23
206526,980,109435,2024-08-15
206527,3393,108236,2024-05-06
206528,2202,101945,2023-04-07
206529,2268,100304,2023-08-09
206530,8383,102475,2025-01-10
206531,9701,108279,2023-07-16
206532,9626,109762,2025-05-04
206533,671,101718,2024-01-13
206534,43,106022,2024-09-28
206535,5725,104884,2024-05-16
206536,6977,101289,2024-03-21
206537,9156,100998,2025-01-10
206538,10291,106362,2024-06-09
206539,565,103891,2023-02-09
206540,5085,100505,2023-01-07
206541,5354,104426,2025-06-10
206542,6882,108533,2023-01-18
206543,1299,103287,2023-05-02
206544,4493,103461,2023-09-04
206545,6821,100016,2024-01-02
206546,8088,104293,2023-07-20
206547,3044,101678,2025-01-23
206548,1765,101962,2023-12-19
206549,4360,109410,2023-12-07
206550,10150,102131,2024-08-14
206551,1344,107766,2024-09-01
206552,1766,109771,2024-01-24
206553,10184,100774,2024-09-08
206554,1089,103850,2024-01-24
206555,4798,101078,2024-05-16
206556,10543,106821,2023-11-21
206557,11459,109323,2023-05-12
206558,297,106040,2024-08-10
206559,4959,108881,2024-10-11
206560,3343,106520,2023-01-26
206561,9340,100448,2025-06-18
206562,1222,106891,2025-04-24
206563,8518,100223,2023-04-20
206564,1346,105576,2025-04-23
206565,10841,103551,2025-01-29
206566,6822,100296,2024-10-01
206567,6308,104784,2023-08-04
206568,9970,104906,2024-01-08
206569,10350,103205,2024-11-01
206570,4371,109958,2024-05-19
206571,3401,102067,2023-03-02
206572,49,109559,2024-02-28
206573,547,101910,2024-01-16
206574,3219,105485,2023-07-26
206575,10334,100475,2024-01-03
206576,3612,102934,2025-03-24
206577,5635,107079,2025-02-01
206578,2831,105051,2024-11-24
206579,9185,108959,2025-01-29
206580,9202,108840,2023-01-18
206581,4923,109764,2024-05-22
206582,708,104338,2024-02-26
206583,4527,109034,2024-12-18
206584,5415,105288,2023-12-31
206585,1594,106628,2024-08-06
206586,11997,103446,2023-06-16
206587,11756,104634,2023-02-02
206588,5456,107381,2025-02-13
206589,11014,104739,2023-04-13
206590,1320,109270,2023-07-29
206591,6056,103261,2024-08-03
206592,1609,100025,2023-08-29
206593,8407,109489,2023-03-17
206594,11365,106496,2025-04-13
206595,6560,108153,2024-03-27
206596,11260,100436,2024-10-01
206597,11111,105903,2023-06-08
206598,1188,108313,2025-05-02
206599,5444,108263,2025-05-20
206600,6206,108695,2025-06-15
206601,11734,100702,2023-09-25
206602,11388,103099,2024-09-12
206603,4267,102366,2024-08-27
206604,230,100536,2025-03-22
206605,8435,108702,2024-08-24
206606,2342,105351,2025-03-03
206607,8845,105316,2024-05-10
206608,8421,103276,2024-09-15
206609,11716,108919,2023-02-16
206610,3142,107836,2023-01-25
206611,3512,107409,2024-04-27
206612,3378,101353,2023-06-07
206613,848,106033,2024-07-19
206614,9093,106710,2024-08-03
206615,10527,105012,2024-06-15
206616,5813,103363,2024-12-09
206617,1009,107487,2023-09-16
206618,8528,107517,2024-07-18
206619,1273,103095,2023-09-20
206620,368,109708,2023-12-24
206621,11328,101927,2023-10-08
206622,234,105234,2023-02-28
206623,1178,109070,2023-04-14
206624,3978,106329,2023-03-18
206625,8099,100549,2023-01-03
206626,610,104525,2024-06-11
206627,5863,104988,2025-01-15
206628,10768,101789,2025-01-11
206629,2215,103151,2024-11-12
206630,4110,108296,2023-04-17
206631,138,109547,2023-10-19
206632,11115,105331,2023-06-19
206633,5216,105355,2023-09-12
206634,11465,109375,2024-01-30
206635,2394,105296,2025-05-12
206636,5917,107068,2023-03-22
206637,4450,104407,2023-04-14
206638,2546,109241,2024-07-09
206639,7299,101004,2023-03-06
206640,960,103126,2024-11-08
206641,2117,101986,2023-12-08
206642,2387,109648,2023-09-19
206643,1768,108131,2025-04-05
206644,7067,101796,2023-04-24
206645,1577,105045,2024-06-11
206646,3837,102582,2023-09-14
206647,11525,100620,2024-09-05
206648,6656,105617,2025-02-14
206649,2221,106740,2025-04-12
206650,1252,102159,2023-05-07
206651,6358,106766,2025-01-01
206652,9234,104892,2024-06-12
206653,1443,100989,2023-01-02
206654,1262,101054,2023-06-18
206655,11627,103393,2023-08-13
206656,11404,100376,2023-05-06
206657,6878,107451,2024-08-16
206658,6252,105526,2024-01-13
206659,10251,106393,2024-10-28
206660,7614,104027,2023-07-11
206661,3628,108985,2025-01-14
206662,10603,103149,2024-02-02
206663,8273,105037,2023-04-12
206664,4808,103947,2023-11-11
206665,4613,106441,2023-06-23
206666,2871,108279,2023-01-24
206667,7974,104323,2024-11-09
206668,9876,100914,2023-11-18
206669,3273,108396,2024-11-21
206670,11967,109362,2025-03-08
206671,10498,100224,2023-12-17
206672,11963,106017,2023-01-08
206673,10073,104430,2023-06-15
206674,8597,101126,2024-03-22
206675,8904,103792,2024-02-11
206676,2497,105429,2024-04-01
206677,8059,102935,2023-03-29
206678,431,108224,2024-05-17
206679,3032,107650,2023-10-21
206680,2004,100826,2025-05-02
206681,6107,109552,2023-03-23
206682,5732,107546,2025-06-09
206683,9381,108339,2025-02-04
206684,1378,106114,2023-12-14
206685,5508,101493,2024-07-19
206686,5112,109715,2024-01-01
206687,11767,106031,2023-06-21
206688,10203,106950,2023-09-20
206689,4044,105201,2023-05-24
206690,2257,101574,2024-05-10
206691,3249,102101,2024-07-18
206692,5006,102320,2023-09-28
206693,8594,107857,2024-10-20
206694,10978,102812,2024-08-03
206695,8762,100979,2024-11-10
206696,2656,100369,2023-06-08
206697,10113,101247,2024-10-20
206698,7520,102824,2024-01-29
206699,5151,101743,2024-10-31
206700,10615,103998,2025-01-06
206701,4305,102386,2023-02-03
206702,5118,105499,2025-05-11
206703,8039,108450,2025-02-10
206704,1823,104002,2023-04-20
206705,4768,105946,2025-02-19
206706,6222,102248,2025-01-08
206707,6110,103722,2023-03-04
206708,3583,100991,2023-05-22
206709,4598,101071,2023-08-13
206710,257,100250,2023-04-29
206711,1854,103456,2023-03-09
206712,4616,106952,2023-11-06
206713,5037,103030,2023-03-27
206714,4621,104069,2024-04-21
206715,10522,107834,2024-05-29
206716,11107,100456,2025-05-18
206717,6084,105503,2024-11-10
206718,10112,102263,2025-01-26
206719,2182,107839,2024-04-30
206720,386,102079,2024-03-13
206721,870,105010,2024-07-30
206722,7642,106546,2024-09-29
206723,10658,107751,2024-09-19
206724,9564,108490,2024-04-05
206725,11401,103012,2023-12-26
206726,6601,109694,2024-03-22
206727,10617,105009,2023-03-21
206728,1043,103469,2023-12-23
206729,253,107338,2024-12-08
206730,7119,104751,2024-09-24
206731,10201,106232,2024-04-07
206732,2751,107328,2024-12-24
206733,6601,103113,2023-08-11
206734,9253,106732,2024-06-02
206735,431,100657,2024-03-29
206736,1855,101737,2024-09-22
206737,4632,108178,2023-11-18
206738,782,105836,2024-10-12
206739,3015,102100,2023-02-16
206740,1559,101083,2023-05-28
206741,7924,100135,2025-01-19
206742,4620,102333,2023-05-12
206743,11464,106052,2024-08-06
206744,11879,103661,2023-08-30
206745,10633,102266,2023-08-04
206746,9043,101405,2025-04-07
206747,4990,103806,2023-08-06
206748,1831,106657,2023-03-18
206749,7068,106654,2025-01-26
206750,10182,107728,2023-11-11
206751,11112,105037,2025-06-17
206752,6772,109540,2024-05-13
206753,650,107992,2023-04-28
206754,1836,109890,2024-06-23
206755,11757,109504,2023-12-05
206756,1114,101802,2023-05-01
206757,6064,108096,2024-07-12
206758,7433,102104,2023-09-03
206759,9551,100984,2023-07-21
206760,8106,101925,2023-11-26
206761,10604,106045,2024-06-12
206762,6565,100172,2023-07-06
206763,6592,104939,2023-05-14
206764,3445,106607,2025-06-09
206765,2913,104954,2023-12-14
206766,8348,108811,2025-01-08
206767,4680,106166,2025-01-28
206768,9516,103384,2024-04-01
206769,1134,104607,2024-04-17
