call_id,customer_id,call_date,duration_minutes,call_type
311723,6588,2024-06-03,53,international
311724,310,2023-08-28,54,roaming
311725,5371,2024-10-08,50,local
311726,4605,2023-10-03,52,roaming
311727,6244,2024-10-30,4,local
311728,782,2023-03-22,26,roaming
311729,3367,2023-06-01,40,local
311730,19,2023-02-19,20,roaming
311731,2700,2023-04-17,40,roaming
311732,10723,2024-07-03,41,roaming
311733,3572,2024-08-31,25,roaming
311734,651,2024-05-17,13,local
311735,1850,2023-07-07,24,international
311736,11398,2025-01-23,26,local
311737,4334,2023-06-05,3,international
311738,2077,2023-04-26,17,local
311739,2530,2023-10-02,37,roaming
311740,10874,2024-06-14,53,roaming
311741,9303,2023-09-13,55,roaming
311742,4791,2024-12-04,9,local
311743,8117,2025-04-26,55,local
311744,10770,2023-05-02,21,local
311745,2480,2023-07-21,8,local
311746,8813,2024-10-28,53,international
311747,1478,2025-03-29,24,roaming
311748,3005,2024-04-15,31,international
311749,5846,2025-01-11,44,international
311750,9337,2025-04-12,12,international
311751,4072,2025-02-13,10,international
311752,2693,2023-11-21,56,international
311753,11385,2025-03-20,29,international
311754,9355,2023-11-28,31,international
311755,2837,2023-11-04,53,roaming
311756,2909,2024-08-31,50,roaming
311757,10208,2024-03-07,43,local
311758,8545,2024-04-13,21,local
311759,8502,2024-07-28,44,local
311760,8469,2023-05-07,29,local
311761,2666,2024-03-13,9,international
311762,5153,2024-07-10,23,local
311763,2450,2023-10-29,53,roaming
311764,3710,2023-03-24,28,international
311765,2145,2023-02-23,36,local
311766,11842,2024-07-21,34,roaming
311767,4902,2024-12-06,43,international
311768,1442,2024-11-12,2,roaming
311769,6685,2023-06-25,57,local
311770,6663,2025-03-30,42,international
311771,9978,2023-03-23,39,international
311772,207,2025-03-12,48,international
311773,7153,2024-10-01,54,international
311774,2225,2023-12-01,58,local
311775,6017,2023-12-09,25,roaming
311776,2494,2024-08-16,29,international
311777,6086,2024-08-25,15,local
311778,9088,2023-09-18,8,roaming
311779,11372,2024-03-21,11,local
311780,9961,2024-06-07,23,roaming
311781,11247,2025-01-26,51,roaming
311782,1960,2023-12-14,24,roaming
311783,11977,2024-12-14,13,roaming
311784,8414,2023-10-23,49,international
311785,9383,2024-11-01,29,international
311786,10919,2023-09-02,34,international
311787,7606,2023-08-12,25,international
311788,9329,2025-04-17,11,international
311789,7052,2024-03-17,5,local
311790,11324,2023-07-26,7,roaming
311791,7842,2024-01-31,49,local
311792,5397,2025-01-29,58,roaming
311793,11366,2024-05-28,48,international
311794,5995,2025-01-23,45,local
311795,4464,2024-12-25,60,roaming
311796,7693,2023-02-28,59,roaming
311797,7321,2023-06-16,59,roaming
311798,10473,2023-10-20,3,local
311799,193,2024-03-23,30,roaming
311800,11529,2024-02-06,18,roaming
311801,10933,2023-12-26,43,international
311802,546,2024-01-02,28,local
311803,2693,2025-05-29,4,roaming
311804,10949,2023-03-06,34,international
311805,3381,2023-06-06,58,roaming
311806,5459,2025-02-02,26,international
311807,9133,2024-10-02,4,roaming
311808,11853,2024-09-15,4,international
311809,10289,2023-08-31,33,local
311810,5702,2024-11-19,15,international
311811,6878,2023-12-06,2,local
311812,2486,2023-10-27,46,local
311813,3386,2023-01-27,31,local
311814,11507,2023-08-20,3,roaming
311815,8202,2025-04-02,44,international
311816,10537,2023-10-08,48,roaming
311817,3037,2023-08-27,56,roaming
311818,5078,2025-02-18,34,roaming
311819,8624,2023-08-09,49,international
311820,10511,2025-03-03,27,local
311821,8217,2024-08-25,22,roaming
311822,6845,2023-02-21,34,roaming
311823,8040,2024-10-05,46,local
311824,11711,2024-11-08,49,international
311825,5578,2023-10-27,60,international
311826,7225,2023-09-14,27,roaming
311827,975,2023-03-25,43,local
311828,10508,2023-02-03,36,international
311829,3095,2024-10-01,56,roaming
311830,9551,2023-02-24,55,local
311831,6924,2025-02-23,53,roaming
311832,10462,2023-09-12,23,roaming
311833,8150,2023-12-27,7,international
311834,6467,2023-01-21,4,local
311835,5163,2023-07-27,2,local
311836,10184,2025-02-12,24,roaming
311837,10406,2024-06-11,42,international
311838,650,2023-09-04,42,roaming
311839,4377,2023-11-10,40,roaming
311840,11870,2023-03-11,47,roaming
311841,5975,2025-01-15,52,roaming
311842,4220,2023-01-04,8,international
311843,7553,2023-10-28,40,international
311844,327,2023-07-16,21,international
311845,4168,2024-09-17,45,local
311846,5144,2025-05-20,15,roaming
311847,868,2023-11-21,51,roaming
311848,11548,2023-04-06,13,international
311849,6036,2023-04-24,59,local
311850,10768,2024-02-29,51,roaming
311851,4519,2023-01-08,2,roaming
311852,9784,2025-01-06,13,roaming
311853,10768,2024-04-01,23,international
311854,10215,2025-03-23,36,roaming
311855,6525,2024-07-09,54,local
311856,6433,2024-11-27,26,international
311857,4520,2023-07-21,2,international
311858,7367,2023-07-18,34,international
311859,5141,2023-02-11,10,international
311860,8949,2024-03-25,42,local
311861,6379,2023-06-17,49,local
311862,9008,2023-10-30,33,local
311863,7350,2024-04-14,58,international
311864,5453,2023-11-22,54,roaming
311865,4766,2024-07-26,48,roaming
311866,1948,2023-03-26,27,international
311867,1718,2024-05-10,16,roaming
311868,4513,2024-12-18,49,international
311869,4776,2023-07-02,12,local
311870,9504,2024-09-08,5,international
311871,3223,2023-04-11,23,local
311872,11044,2024-08-07,29,local
311873,7889,2023-04-21,41,roaming
311874,735,2023-06-07,41,local
311875,2560,2024-10-21,50,local
311876,4662,2024-09-13,12,international
311877,666,2024-09-18,45,international
311878,1355,2024-07-16,15,local
311879,3782,2025-05-19,33,international
311880,2848,2024-07-15,38,roaming
311881,1948,2025-05-21,55,roaming
311882,10068,2025-01-10,40,roaming
311883,3791,2023-06-13,35,international
311884,700,2025-04-20,4,international
311885,8396,2025-05-14,9,international
311886,10894,2024-10-14,39,local
311887,1224,2024-11-26,14,local
311888,4232,2025-03-14,7,roaming
311889,1598,2023-03-02,41,local
311890,11155,2025-06-19,12,local
311891,5654,2024-08-24,45,local
311892,6820,2023-08-18,14,roaming
311893,4261,2023-12-11,14,roaming
311894,4891,2023-07-07,41,local
311895,312,2024-01-18,24,roaming
311896,11417,2024-09-06,56,local
311897,1161,2024-09-17,35,local
311898,2005,2023-02-14,58,local
311899,883,2025-02-04,44,international
311900,2443,2025-03-10,29,local
311901,3317,2023-09-16,17,roaming
311902,1146,2024-07-01,41,international
311903,5018,2025-02-25,4,roaming
311904,4924,2023-08-04,33,roaming
311905,120,2024-05-23,58,international
311906,5884,2023-10-07,48,local
311907,5449,2025-02-20,41,roaming
311908,5931,2024-11-15,41,international
311909,9122,2024-01-20,54,international
311910,4347,2023-11-20,10,international
311911,4676,2024-02-05,24,local
311912,7781,2023-06-18,49,roaming
311913,3389,2023-04-04,52,roaming
311914,4091,2025-06-15,18,local
311915,10034,2023-04-11,42,international
311916,2494,2024-07-29,33,international
311917,4491,2024-07-04,15,international
311918,8010,2025-02-12,22,local
311919,11416,2023-03-09,20,roaming
311920,74,2024-06-22,7,local
311921,2623,2025-03-19,26,local
311922,3831,2024-10-17,15,local
311923,2323,2024-09-25,54,international
311924,1357,2024-08-30,48,local
311925,334,2023-01-10,9,local
311926,7302,2024-09-19,1,international
311927,4808,2024-04-01,14,roaming
311928,5219,2024-12-31,34,local
311929,384,2025-01-25,35,roaming
311930,11190,2023-04-12,48,international
311931,4330,2023-11-09,5,roaming
311932,1484,2024-04-22,3,international
311933,2569,2025-01-07,16,local
311934,11759,2024-07-08,52,roaming
311935,4834,2024-02-17,26,international
311936,2562,2024-09-27,33,local
311937,9623,2025-05-03,39,international
311938,8379,2024-06-15,13,international
311939,8356,2024-10-17,50,international
311940,3139,2023-10-10,41,local
311941,7693,2024-03-19,49,international
311942,1019,2023-09-09,28,local
311943,2720,2024-09-06,6,roaming
311944,3530,2023-01-22,23,roaming
311945,1983,2023-06-08,30,local
311946,9858,2024-06-26,5,local
311947,9591,2025-03-01,33,international
311948,4335,2025-03-27,27,international
311949,2214,2023-11-08,41,roaming
311950,9169,2023-05-16,28,international
311951,2205,2023-07-25,18,local
311952,951,2023-11-10,3,international
311953,3593,2023-05-11,23,roaming
311954,11068,2023-05-29,37,international
311955,6301,2024-08-29,59,local
311956,234,2023-07-20,24,local
311957,4680,2025-01-09,60,roaming
311958,1681,2024-01-12,19,international
311959,7432,2024-09-27,46,roaming
311960,9416,2023-12-08,53,roaming
311961,1163,2024-12-15,35,international
311962,11390,2023-01-07,8,local
311963,323,2024-06-21,14,roaming
311964,9447,2023-06-25,7,local
311965,6725,2023-07-19,18,international
311966,255,2023-05-02,55,international
311967,5975,2023-09-15,8,roaming
311968,3906,2024-11-19,41,roaming
311969,8435,2023-10-07,9,roaming
311970,11191,2024-11-25,14,roaming
311971,6850,2025-04-06,14,local
311972,7772,2024-11-09,27,roaming
311973,11890,2023-04-01,37,international
311974,3563,2023-01-11,8,international
311975,10502,2023-03-13,7,local
311976,743,2025-04-15,40,international
311977,11008,2024-09-01,33,roaming
311978,10106,2023-01-08,43,international
311979,6748,2024-04-29,39,roaming
311980,8985,2023-12-10,33,international
311981,4252,2025-05-13,44,roaming
311982,972,2024-05-25,40,international
311983,1939,2024-07-04,20,roaming
311984,858,2023-10-05,12,roaming
311985,1626,2025-04-15,6,international
311986,11730,2023-08-03,14,international
311987,10844,2023-03-02,8,international
311988,6531,2023-09-12,14,local
311989,3765,2024-09-05,14,local
311990,7777,2023-07-18,26,local
311991,8116,2024-08-12,35,international
311992,4293,2024-10-17,35,roaming
311993,9891,2024-05-30,52,local
311994,6090,2024-07-09,58,international
311995,5050,2024-10-27,18,roaming
311996,5572,2023-07-25,8,local
311997,4392,2025-02-21,5,international
311998,11980,2024-01-19,40,local
311999,11172,2024-03-03,19,roaming
312000,10491,2024-11-26,40,international
312001,10467,2023-01-25,19,international
312002,11456,2025-03-04,20,roaming
312003,303,2025-04-12,4,local
312004,4517,2024-08-26,6,local
312005,4088,2024-05-14,4,roaming
312006,10419,2023-10-02,30,local
312007,6485,2023-05-23,8,international
312008,3870,2023-03-11,22,international
312009,7567,2025-03-06,27,local
312010,5770,2024-04-18,19,local
312011,5734,2023-12-02,42,local
312012,3680,2024-01-26,17,roaming
312013,3928,2024-10-04,2,local
312014,6295,2025-03-31,40,roaming
312015,4626,2025-02-06,24,local
312016,9278,2025-01-22,55,roaming
312017,7044,2024-03-26,42,local
312018,5060,2024-10-11,16,international
312019,10740,2024-05-17,56,local
312020,1335,2023-11-13,40,local
312021,7372,2024-08-09,7,local
312022,2668,2025-01-30,25,roaming
312023,8182,2025-03-24,20,roaming
312024,2417,2024-06-03,40,local
312025,6396,2024-02-11,37,local
312026,4454,2024-02-26,16,roaming
312027,7107,2023-10-18,14,local
312028,4222,2023-10-07,47,roaming
312029,7659,2025-02-21,52,roaming
312030,7042,2024-10-29,40,international
312031,7484,2024-10-23,53,local
312032,5177,2024-03-27,25,local
312033,6681,2024-05-14,51,roaming
312034,101,2023-01-19,49,roaming
312035,1485,2023-06-28,44,roaming
312036,341,2023-01-23,10,international
312037,3213,2023-03-12,55,roaming
312038,1370,2023-02-07,1,roaming
312039,8295,2023-06-14,47,roaming
312040,5978,2024-12-15,57,local
312041,3502,2023-11-16,15,international
312042,5552,2025-06-09,56,roaming
312043,4692,2024-04-03,1,local
312044,9212,2023-05-07,42,international
312045,3016,2024-11-11,15,international
312046,5434,2025-05-04,37,roaming
312047,5467,2024-03-11,30,roaming
312048,10231,2024-08-10,55,international
312049,1037,2023-10-13,46,roaming
312050,11231,2025-02-19,28,roaming
312051,11965,2024-01-16,29,international
312052,9456,2023-11-04,22,local
312053,8493,2024-07-11,50,roaming
312054,2599,2023-11-24,49,local
312055,8933,2025-03-09,58,local
312056,3334,2024-10-03,47,international
312057,7625,2024-06-14,3,roaming
312058,9293,2023-06-08,11,international
312059,3140,2024-01-07,23,roaming
312060,7443,2024-08-18,31,international
312061,2398,2024-09-26,33,roaming
312062,8248,2024-03-30,10,international
312063,6745,2024-08-19,55,local
312064,10969,2024-12-20,31,international
312065,6778,2024-07-06,43,international
312066,4021,2024-08-16,55,roaming
312067,8235,2023-10-11,41,local
312068,5952,2023-11-20,14,international
312069,2957,2024-05-30,24,roaming
312070,3544,2024-08-04,16,roaming
312071,1210,2023-08-08,20,local
312072,4022,2024-12-15,60,international
312073,742,2024-04-30,43,local
312074,10548,2024-05-13,30,local
312075,5605,2023-02-18,25,local
312076,3969,2024-10-25,34,local
312077,6280,2023-10-04,39,local
312078,836,2025-02-12,59,local
312079,8389,2024-06-20,41,local
312080,8077,2023-07-22,13,roaming
312081,3738,2025-06-08,46,local
312082,4612,2023-02-19,19,international
312083,9946,2023-11-08,48,local
312084,6914,2023-04-24,10,local
312085,6678,2024-01-16,11,roaming
312086,10230,2023-07-22,49,roaming
312087,3182,2023-08-22,55,roaming
312088,5342,2024-05-19,21,roaming
312089,7346,2023-09-19,58,international
312090,6062,2025-05-01,35,local
312091,5771,2024-10-29,42,international
312092,4395,2023-06-25,15,international
312093,7400,2023-07-06,2,international
312094,3844,2024-08-06,14,international
312095,5403,2023-08-02,2,local
312096,10074,2024-10-10,24,local
312097,9470,2023-10-12,25,roaming
312098,7745,2024-06-20,58,international
312099,11279,2023-04-26,16,roaming
312100,5739,2023-01-30,16,roaming
312101,11108,2024-06-18,24,international
312102,3468,2023-07-20,28,international
312103,5805,2025-05-17,34,roaming
312104,11878,2023-03-15,40,roaming
312105,4033,2023-06-25,48,local
312106,9903,2024-02-04,28,international
312107,10607,2023-07-04,7,international
312108,2789,2023-11-17,44,international
312109,9042,2023-12-15,29,roaming
312110,8768,2023-09-21,14,international
312111,7496,2023-12-03,36,international
312112,121,2024-07-15,58,local
312113,8337,2024-11-02,28,local
312114,634,2023-11-17,43,international
312115,2482,2024-03-01,42,roaming
312116,5353,2025-04-22,58,local
312117,8256,2024-11-29,56,roaming
312118,4202,2024-02-09,46,local
312119,5328,2024-08-19,26,international
312120,4927,2023-08-22,37,local
312121,342,2023-12-28,6,local
312122,7026,2024-01-09,27,roaming
312123,8464,2024-07-06,25,roaming
312124,7199,2023-09-09,34,roaming
312125,2264,2023-06-21,25,international
312126,5838,2024-11-16,52,roaming
312127,9742,2025-03-30,43,roaming
312128,9977,2023-08-04,14,local
312129,2185,2024-09-19,42,roaming
312130,4033,2023-05-04,57,roaming
312131,5827,2023-07-02,16,local
312132,10797,2023-01-23,22,local
312133,6958,2025-03-19,27,roaming
312134,5801,2023-05-28,53,local
312135,4853,2025-04-07,15,local
312136,9340,2023-10-09,25,international
312137,7458,2023-10-27,58,roaming
312138,10077,2025-04-29,46,roaming
312139,1109,2024-03-05,53,international
312140,11230,2024-06-04,20,international
312141,3055,2023-10-03,48,local
312142,11505,2025-04-02,8,international
312143,3270,2023-12-06,28,local
312144,3935,2023-09-16,5,local
312145,4491,2024-03-15,12,international
312146,9393,2025-04-02,56,international
312147,4566,2023-04-15,10,roaming
312148,438,2024-11-21,39,international
312149,10023,2023-07-21,1,international
312150,11076,2025-02-10,21,local
312151,4528,2023-03-04,42,local
312152,9719,2023-11-09,27,international
312153,4678,2024-06-22,2,international
312154,1743,2023-04-01,20,international
312155,7483,2024-01-13,52,local
312156,3635,2024-08-29,22,roaming
312157,1062,2024-01-01,42,international
312158,4420,2025-03-03,28,local
312159,6813,2025-04-24,30,roaming
312160,424,2025-05-21,35,local
312161,1528,2023-07-09,17,international
312162,10727,2024-01-02,13,roaming
312163,56,2024-05-13,47,local
312164,2863,2024-08-23,49,roaming
