usage_id,customer_id,usage_date,data_used_mb
409442,3837,2024-05-29,4099
409443,11190,2023-04-24,3883
409444,10870,2025-04-18,4722
409445,11252,2025-06-05,1828
409446,7379,2023-04-27,2678
409447,1295,2025-01-14,1111
409448,5943,2025-03-19,708
409449,11509,2023-02-26,3067
409450,129,2024-09-05,3720
409451,1353,2024-04-15,2309
409452,10017,2023-03-17,4742
409453,7608,2023-02-01,3777
409454,10909,2025-03-05,1896
409455,2311,2023-02-20,2222
409456,10693,2024-08-19,4475
409457,2877,2023-06-24,4509
409458,4026,2023-12-30,4870
409459,4876,2024-08-31,4855
409460,8147,2025-05-17,1138
409461,9747,2023-10-02,4918
409462,15,2025-01-18,2383
409463,431,2025-04-09,4269
409464,3490,2023-12-17,3241
409465,10059,2025-05-08,4410
409466,1247,2024-05-21,1084
409467,872,2024-05-17,4112
409468,1436,2024-07-10,4607
409469,2992,2025-03-01,470
409470,2803,2025-03-13,3904
409471,5976,2023-07-28,2128
409472,11244,2024-06-20,4085
409473,2464,2024-02-21,3521
409474,568,2023-10-05,4643
409475,7075,2024-07-16,3531
409476,11818,2023-01-09,823
409477,7012,2024-09-28,709
409478,213,2023-08-07,1860
409479,998,2024-09-14,2892
409480,10342,2024-08-08,4984
409481,3331,2024-12-30,3907
409482,8763,2025-06-19,786
409483,6362,2024-08-08,3479
409484,9236,2025-05-29,3938
409485,8980,2024-07-29,1307
409486,62,2024-12-21,1521
409487,1341,2023-01-23,2554
409488,5021,2024-03-22,2135
409489,1816,2023-05-23,3356
409490,4016,2025-03-17,2976
409491,4393,2023-09-19,2045
409492,6363,2023-03-25,2557
409493,306,2024-03-17,2043
409494,776,2024-11-03,4059
409495,5560,2025-03-01,1153
409496,1100,2025-03-28,4106
409497,420,2024-09-10,4607
409498,9179,2024-03-22,2855
409499,8967,2024-02-13,1727
409500,2301,2024-02-24,2238
409501,7131,2025-03-21,3380
409502,7099,2023-07-01,4558
409503,10759,2025-02-23,1217
409504,155,2023-09-29,3196
409505,836,2024-01-12,1432
409506,9888,2024-07-01,3355
409507,10873,2023-09-07,1473
409508,9825,2023-05-12,578
409509,2392,2023-12-20,1811
409510,3956,2023-04-17,982
409511,10562,2024-12-20,3684
409512,9530,2024-11-07,3533
409513,5127,2023-10-10,2967
409514,6732,2025-01-01,495
409515,5250,2025-01-20,2952
409516,11582,2025-05-01,3333
409517,10102,2023-01-16,1934
409518,7329,2023-09-10,873
409519,4525,2024-06-26,305
409520,576,2024-05-20,1755
409521,4159,2024-03-12,3995
409522,6196,2024-06-20,1520
409523,8396,2025-02-10,2997
409524,9815,2025-03-19,814
409525,5573,2024-01-24,2962
409526,9949,2024-04-15,1675
409527,1605,2024-06-30,3316
409528,7446,2024-03-20,2001
409529,3323,2024-10-03,2945
409530,2189,2023-05-23,2988
409531,728,2023-10-07,3431
409532,9664,2025-04-23,4803
409533,6802,2024-07-17,3824
409534,2945,2024-11-26,3987
409535,10138,2024-05-25,4484
409536,3159,2025-03-19,2007
409537,4733,2025-06-19,2330
409538,7956,2023-12-11,3703
409539,2321,2024-09-16,1713
409540,10341,2023-01-04,3265
409541,5850,2024-05-16,3538
409542,9743,2025-02-22,1352
409543,1236,2024-05-14,1322
409544,10287,2023-12-21,3253
409545,7380,2025-04-24,2906
409546,339,2023-07-27,2170
409547,3608,2024-12-27,3354
409548,2094,2024-10-11,4319
409549,10891,2023-12-01,4061
409550,204,2024-04-05,4583
409551,5749,2023-07-06,2318
409552,3829,2023-07-26,4410
409553,10798,2023-01-13,3117
409554,3539,2025-01-11,4945
409555,5998,2024-03-04,992
409556,1050,2023-07-14,343
409557,2164,2023-11-28,4972
409558,1232,2025-02-08,3006
409559,5589,2024-11-06,2601
409560,2631,2024-12-24,531
409561,1406,2023-06-23,716
409562,7151,2024-09-11,3029
409563,11322,2024-03-07,3654
409564,3278,2024-01-01,396
409565,7951,2024-05-29,3702
409566,4045,2025-05-23,4753
409567,927,2023-08-23,4144
409568,8388,2025-04-14,3638
409569,2578,2025-02-14,4535
409570,11657,2024-06-09,3880
409571,8249,2024-12-06,1181
409572,2789,2024-07-14,2049
409573,11739,2023-05-31,623
409574,10078,2024-05-05,3539
409575,6709,2024-03-21,1436
409576,9664,2023-10-18,796
409577,8122,2023-09-26,1098
409578,2711,2024-07-02,1601
409579,304,2023-06-06,2284
409580,5743,2024-03-21,1736
409581,2589,2024-04-14,1605
409582,10536,2023-07-18,3409
409583,2856,2025-03-04,3273
409584,9739,2025-05-01,840
409585,5850,2024-07-08,3061
409586,4885,2025-04-10,2221
409587,220,2024-10-17,4724
409588,7499,2024-05-09,4718
409589,10381,2023-10-02,859
409590,10663,2023-03-24,3503
409591,11064,2023-07-06,347
409592,4364,2024-10-17,3560
409593,10559,2023-07-14,2579
409594,11097,2024-09-05,3963
409595,5372,2023-02-18,463
409596,7567,2023-03-31,938
409597,2862,2023-12-04,2950
409598,1637,2025-05-11,1256
409599,935,2023-09-25,4856
409600,10454,2024-09-07,3073
409601,6984,2023-11-13,468
409602,932,2024-01-09,415
409603,7706,2025-02-23,519
409604,2098,2025-04-04,310
409605,2776,2023-05-27,2611
409606,2392,2023-11-01,1792
409607,3393,2024-07-14,1400
409608,7934,2023-06-21,256
409609,7760,2023-06-12,2247
409610,1657,2025-06-17,4615
409611,6432,2023-09-13,2079
409612,9883,2023-03-12,1386
409613,3408,2024-07-15,2302
409614,8888,2024-08-31,1069
409615,6116,2023-01-29,1093
409616,1757,2024-08-01,908
409617,5926,2024-07-19,257
409618,5492,2024-09-19,3310
409619,453,2024-11-17,605
409620,10648,2023-12-24,4872
409621,11192,2023-08-22,2749
409622,7884,2024-01-23,4988
409623,4634,2023-09-08,4545
409624,5819,2024-03-19,1054
409625,8896,2023-02-01,3585
409626,1794,2024-11-16,3665
409627,3098,2025-06-18,2046
409628,735,2024-04-19,1302
409629,1010,2024-02-23,4025
409630,200,2024-08-14,3764
409631,5781,2023-10-24,562
409632,2522,2024-12-22,1505
409633,3221,2023-01-16,1590
409634,9736,2023-10-24,3578
409635,836,2024-03-25,3153
409636,3207,2025-02-25,2207
409637,10294,2023-12-28,4997
409638,5808,2023-12-01,4550
409639,7329,2023-06-05,65
409640,1096,2023-04-13,1680
409641,531,2023-12-06,1084
409642,10363,2023-11-08,2398
409643,1009,2024-04-12,3373
409644,4647,2024-03-17,4602
409645,9383,2023-05-10,3156
409646,11299,2023-06-09,4497
409647,661,2024-11-11,587
409648,10283,2023-11-23,2795
409649,6530,2023-09-15,3347
409650,1414,2023-09-16,4082
409651,5256,2023-11-19,4302
409652,4307,2023-12-06,4969
409653,11520,2024-07-12,1936
409654,10318,2025-06-02,4882
409655,7857,2024-06-06,1305
409656,9949,2024-10-06,452
409657,8482,2024-10-20,3218
409658,4750,2024-09-14,4477
409659,5523,2023-02-25,215
409660,10102,2023-09-07,3132
409661,11402,2024-04-19,1036
409662,11400,2025-03-19,1839
409663,887,2024-02-12,994
409664,6195,2024-11-24,936
409665,5152,2023-05-20,2081
409666,11126,2024-03-14,3389
409667,4170,2023-08-16,3587
409668,2262,2024-06-15,4692
409669,4633,2024-07-27,2539
409670,876,2024-10-30,1228
409671,3117,2025-02-22,2155
409672,140,2023-09-09,2047
409673,11013,2023-08-27,1302
409674,4149,2023-07-01,4117
409675,5429,2023-10-15,3218
409676,1478,2025-06-06,1206
409677,5935,2024-12-22,3925
409678,10140,2024-11-11,2935
409679,3495,2025-01-15,2004
409680,5562,2023-04-18,4141
409681,135,2024-07-23,3317
409682,6068,2023-09-29,2458
409683,5532,2023-07-22,307
409684,4213,2023-06-25,1208
409685,1177,2025-05-18,2670
409686,6450,2024-02-18,3675
409687,10117,2024-05-25,2991
409688,590,2023-04-16,1297
409689,1681,2023-04-14,1709
409690,10136,2023-03-24,3113
409691,9679,2024-07-06,3646
409692,3390,2023-04-07,2954
409693,10511,2023-02-13,560
409694,11566,2024-09-25,320
409695,5030,2023-09-29,1133
409696,6004,2024-01-18,3734
409697,2492,2025-02-13,2663
409698,10522,2023-04-26,3034
409699,8965,2024-08-10,1335
409700,7790,2023-03-31,1570
409701,5817,2025-03-12,4090
409702,2289,2024-10-04,3592
409703,8553,2023-01-22,2595
409704,11371,2023-03-30,223
409705,838,2023-03-31,3772
409706,5904,2024-12-22,1337
409707,1844,2024-02-09,397
409708,6112,2023-01-10,3089
409709,5681,2023-04-29,3543
409710,480,2023-01-08,1985
409711,5807,2023-06-30,1135
409712,8612,2023-05-10,3020
409713,9011,2025-05-04,3577
409714,2936,2024-05-28,4937
409715,11,2025-01-05,437
409716,6779,2025-04-24,3891
409717,2085,2025-04-27,578
409718,6023,2025-04-19,3532
409719,6175,2023-07-05,4273
409720,7406,2023-03-23,4113
409721,781,2024-10-31,1583
409722,10714,2024-08-06,2008
409723,10403,2024-11-12,4754
409724,7568,2024-08-18,567
409725,3317,2024-09-27,2523
409726,4153,2024-06-14,2775
409727,7786,2024-06-01,1003
409728,6072,2024-03-27,3710
409729,4454,2024-05-15,1441
409730,10744,2023-07-25,4883
409731,9717,2023-05-10,3228
409732,10065,2024-03-19,595
409733,1630,2024-03-16,3879
409734,9628,2025-05-02,329
409735,1583,2024-07-20,4697
409736,11357,2023-06-15,4930
409737,2732,2024-02-22,3385
409738,7561,2023-08-01,4865
409739,3750,2024-08-28,1376
409740,6629,2025-06-18,2170
409741,9903,2024-07-25,3117
409742,9659,2023-01-05,1535
409743,3987,2024-02-07,3826
409744,10783,2024-09-12,2142
409745,11780,2024-06-20,2686
409746,1719,2025-05-10,2106
409747,3365,2023-08-13,3083
409748,10301,2024-01-06,1074
409749,3125,2023-07-15,239
409750,594,2023-04-05,1988
409751,11342,2024-01-21,1045
409752,9957,2023-02-10,3434
409753,5402,2024-05-11,1988
409754,3797,2024-04-15,285
409755,3930,2024-05-20,2836
409756,5421,2023-02-08,1447
409757,8823,2025-02-26,1973
409758,9000,2024-08-22,1851
409759,7557,2024-07-18,1376
409760,5237,2025-05-20,760
409761,8671,2023-09-28,963
409762,4976,2023-01-15,3261
409763,4339,2025-03-31,4180
409764,10336,2025-04-22,2073
409765,8755,2023-07-05,3600
409766,9189,2023-04-14,3632
409767,489,2024-10-15,3479
409768,6320,2024-02-25,1428
409769,5600,2024-09-20,4258
409770,3686,2024-08-06,1381
409771,5296,2024-06-05,1080
409772,10634,2025-05-22,2195
409773,11487,2023-04-25,2141
409774,8744,2023-09-02,598
409775,914,2023-08-23,795
409776,2773,2025-02-17,4860
409777,11049,2023-12-30,2032
409778,1494,2025-05-28,2121
409779,9297,2024-02-10,2336
409780,6035,2023-11-18,1909
409781,9614,2024-05-19,1833
409782,9169,2023-11-16,3155
409783,174,2024-01-09,4787
409784,7754,2023-03-10,3245
409785,7915,2023-12-16,1878
409786,10548,2024-10-01,2252
409787,10397,2024-05-10,2469
409788,8031,2025-01-10,4968
409789,4825,2023-11-28,4883
409790,9744,2023-08-13,2576
409791,2949,2023-09-02,2363
409792,11563,2023-12-16,4773
409793,10935,2025-03-20,2079
409794,1700,2023-10-06,702
409795,3587,2024-10-20,4898
409796,6899,2023-05-23,4742
409797,1994,2024-12-08,3165
409798,6871,2023-03-21,4656
409799,1210,2023-08-05,4454
409800,9827,2024-05-19,1145
409801,3337,2023-05-07,4665
409802,6444,2025-01-10,176
409803,1136,2025-04-29,4451
409804,8355,2023-04-06,1777
409805,10136,2024-11-25,3680
409806,5086,2023-02-14,1037
409807,1038,2023-09-24,165
409808,10199,2023-07-27,372
409809,3554,2023-03-02,3195
409810,51,2024-02-16,3283
409811,10745,2025-02-02,275
409812,3855,2023-06-12,4015
409813,7989,2025-06-18,4938
409814,194,2023-11-16,4504
409815,10167,2024-09-28,4430
409816,9965,2023-11-18,968
409817,11653,2023-08-02,209
409818,3815,2024-05-09,3621
409819,7876,2024-05-04,3668
409820,10145,2023-06-12,113
409821,1728,2024-03-28,2834
409822,92,2025-04-03,1754
409823,9012,2023-12-26,1532
409824,9065,2025-06-19,4877
409825,3971,2023-04-10,3335
409826,5934,2023-01-14,3608
409827,5734,2023-08-11,3636
409828,5859,2024-07-28,3835
409829,545,2025-01-23,4308
409830,4348,2023-11-21,1018
409831,10160,2024-03-23,782
409832,3706,2023-03-16,1592
409833,7516,2023-07-06,2878
409834,9857,2023-02-14,1460
409835,6168,2023-12-08,1651
409836,5703,2024-12-29,4510
409837,9211,2023-03-11,4568
409838,5799,2024-10-18,3131
409839,1293,2023-02-08,3646
409840,11292,2025-03-15,4342
409841,9727,2023-12-10,1852
409842,1036,2024-07-24,3003
409843,6090,2025-06-14,4153
409844,11228,2024-11-04,2345
409845,8244,2023-05-27,2388
409846,6944,2023-07-15,3782
409847,10693,2024-01-03,2211
409848,10425,2024-09-28,2617
409849,6014,2024-04-30,2708
409850,10524,2023-03-13,3864
409851,5474,2024-11-29,3828
409852,4206,2024-11-26,696
409853,5647,2024-08-17,527
409854,11905,2025-03-27,587
409855,1212,2025-03-02,5000
409856,9644,2024-09-22,1201
409857,1242,2024-02-11,1497
409858,9419,2024-07-21,140
409859,6856,2023-04-28,2336
409860,11364,2024-07-23,4288
409861,11171,2025-02-09,79
409862,11918,2023-03-28,1558
409863,8543,2024-11-07,2676
409864,3243,2023-01-11,1743
409865,4844,2024-10-17,1028
409866,7339,2024-12-05,1845
409867,7493,2023-01-23,4873
409868,10963,2024-11-16,1033
409869,2747,2025-01-15,1992
409870,6463,2024-10-11,1815
409871,5934,2024-06-09,2081
409872,7344,2024-10-10,1725
409873,5062,2024-11-26,2937
409874,10261,2024-01-01,3229
409875,11672,2025-04-03,2595
409876,6388,2024-04-29,4139
409877,10696,2025-06-05,2475
409878,9908,2023-06-13,1505
409879,3284,2023-04-16,1876
409880,10103,2024-10-02,595
409881,11775,2024-01-03,999
409882,381,2023-08-03,3916
409883,10658,2024-12-02,4662
409884,3427,2025-01-20,4415
409885,10441,2023-09-16,4883
409886,2298,2023-05-08,1687
409887,7640,2023-09-03,2081
409888,2583,2024-07-04,1598
409889,1288,2024-05-26,4396
409890,5982,2025-03-30,3541
409891,10017,2024-09-04,4307
409892,9579,2023-05-30,3051
409893,8729,2024-05-03,525
409894,10373,2023-05-05,2991
409895,5060,2024-01-15,4210
409896,4582,2023-03-24,1176
409897,7613,2023-09-10,3628
409898,11764,2023-12-16,2454
409899,10241,2025-05-25,3878
409900,4622,2024-12-15,4680
409901,10897,2024-02-09,2862
409902,7793,2024-07-18,1001
409903,6371,2025-03-01,4496
409904,2628,2023-02-27,2791
409905,4489,2023-08-08,3529
409906,2505,2023-01-12,3048
409907,8619,2024-07-14,321
409908,1712,2024-09-16,69
409909,10961,2023-04-29,1590
409910,8651,2024-02-28,1903
409911,236,2023-01-13,3386
409912,5127,2025-04-21,657
409913,2802,2023-10-23,4086
409914,10262,2024-07-19,2902
409915,4000,2024-11-14,4018
409916,2725,2025-04-02,2283
409917,9512,2023-05-19,4392
409918,5726,2023-03-07,1043
409919,1680,2024-05-19,650
409920,523,2024-10-18,4776
409921,1766,2023-07-04,1930
409922,6435,2024-10-11,1069
409923,6724,2023-08-14,2260
409924,81,2024-03-23,3267
409925,1646,2024-04-01,3511
409926,1884,2025-03-07,4616
409927,2844,2025-05-20,996
409928,4333,2024-12-05,2861
409929,10818,2024-09-14,4935
409930,861,2023-10-02,4196
409931,3565,2024-09-25,3054
409932,4536,2024-01-15,2361
409933,1407,2024-02-07,2024
409934,2156,2023-08-12,1561
409935,4251,2024-05-12,3134
409936,4672,2024-07-09,2214
409937,5455,2023-12-09,4269
409938,1505,2024-04-11,4547
409939,9925,2024-03-14,1717
409940,10050,2025-03-12,4139
409941,6334,2023-09-01,1274
409942,8586,2025-04-06,3723
409943,5685,2023-05-20,1821
409944,9066,2025-04-13,303
409945,1277,2024-09-12,3543
409946,5477,2024-03-07,869
409947,1062,2023-12-29,3086
409948,7188,2025-04-29,224
409949,2088,2023-03-10,2415
409950,1290,2024-02-18,3361
409951,2099,2025-01-22,2916
409952,11233,2024-07-29,2820
409953,3519,2024-09-10,4487
409954,11633,2024-03-29,2391
409955,5412,2024-01-20,4371
409956,7271,2024-11-30,4346
409957,11397,2023-01-06,3695
409958,7592,2024-01-11,1942
409959,3481,2023-05-25,652
409960,1636,2023-12-14,3816
409961,1517,2025-05-09,2597
409962,4538,2024-12-30,481
409963,3202,2025-04-20,1763
409964,648,2024-07-08,1767
409965,10009,2023-05-23,971
409966,3169,2023-12-01,4759
409967,2139,2024-05-30,4126
409968,1451,2025-02-16,2988
409969,6394,2024-03-01,2028
409970,1133,2025-05-17,879
409971,6301,2023-01-27,4593
409972,9372,2024-05-23,361
409973,10136,2023-12-02,3789
409974,1679,2025-04-23,1532
409975,9952,2023-11-17,3952
409976,4186,2025-04-10,3926
409977,11940,2023-02-09,4296
409978,485,2023-01-15,2764
409979,1342,2023-11-09,3320
409980,4243,2023-05-11,2113
409981,215,2024-02-20,118
409982,882,2025-03-18,2916
409983,8977,2025-02-24,318
409984,1167,2023-01-12,470
409985,10385,2023-01-22,564
409986,5406,2023-09-10,878
409987,4890,2025-01-29,4616
409988,10915,2025-01-03,1960
409989,4260,2023-04-06,371
409990,3541,2024-08-01,1203
409991,8399,2023-06-02,4764
409992,2604,2024-09-13,863
409993,7125,2024-12-13,4719
409994,3714,2024-10-29,3012
409995,11239,2024-05-12,2889
409996,11197,2025-01-15,3949
409997,6636,2023-01-26,1542
409998,4437,2023-07-08,4258
409999,2919,2023-08-24,319
410000,3518,2023-05-21,2465
410001,11195,2024-11-04,4004
410002,6361,2023-11-01,1122
410003,2662,2024-01-22,1754
410004,4019,2024-07-31,1956
410005,1694,2023-06-27,471
410006,9154,2024-09-01,3967
410007,3496,2025-06-19,1823
410008,7306,2025-04-03,3859
410009,8908,2023-02-26,2674
410010,1397,2025-04-10,3812
410011,2113,2023-12-15,3322
410012,11740,2024-12-29,95
410013,5181,2023-04-09,4806
410014,6002,2024-03-26,3136
410015,10649,2023-03-22,738
410016,2374,2024-09-05,1634
410017,2373,2024-09-14,3054
410018,5524,2024-10-21,4761
410019,7976,2023-06-17,4672
410020,1192,2024-05-04,349
410021,3607,2024-10-11,3007
410022,3489,2024-09-26,4151
410023,1835,2025-01-01,2653
410024,11509,2023-03-23,3246
410025,9029,2024-08-01,4885
410026,7930,2025-03-03,3520
410027,6502,2025-05-14,4417
410028,11910,2023-05-21,2561
410029,11093,2024-08-29,4174
410030,5231,2023-01-03,2065
410031,3332,2024-04-25,913
410032,4997,2023-10-03,3837
410033,1599,2023-08-08,878
410034,6600,2024-07-19,3837
410035,5851,2025-05-02,1354
410036,8399,2024-02-06,3557
410037,5231,2025-05-10,1088
410038,4590,2023-08-25,2288
410039,10362,2024-12-26,1421
410040,3828,2023-05-09,4259
410041,8800,2023-03-22,3015
410042,7285,2024-11-25,1577
410043,2216,2023-06-26,3349
410044,4072,2025-02-18,2499
410045,1280,2024-10-25,3711
410046,11884,2024-06-02,3953
410047,9011,2023-09-26,4307
410048,11067,2024-02-13,547
410049,10233,2025-04-23,2686
410050,4895,2023-10-12,2579
410051,9679,2024-04-21,3067
410052,6064,2023-12-15,1749
410053,455,2025-06-13,3684
410054,5139,2024-08-26,1420
410055,7621,2025-03-16,3685
410056,10860,2025-04-07,2743
410057,9110,2025-06-09,120
410058,10048,2023-03-20,4364
410059,10972,2023-03-08,4725
410060,1725,2024-01-17,4612
410061,2072,2024-10-04,1037
410062,4165,2023-10-13,3086
410063,1987,2025-05-18,772
410064,4239,2025-01-05,201
410065,11659,2023-11-03,4280
410066,4047,2025-02-16,2875
410067,7990,2023-08-20,4651
410068,11528,2023-07-09,3953
410069,11357,2023-11-29,3696
410070,1982,2024-02-02,1210
410071,9127,2023-10-09,3244
410072,11177,2024-07-03,4925
410073,1608,2023-12-16,2803
410074,6109,2025-01-25,4356
410075,2070,2023-07-09,4772
410076,2718,2024-01-10,313
410077,273,2023-12-07,3042
410078,2204,2024-04-25,3569
410079,7579,2023-03-02,897
410080,7232,2025-04-18,3364
410081,9268,2023-07-23,4819
410082,11634,2024-12-13,774
410083,5474,2025-01-11,335
410084,4989,2024-12-23,4627
410085,11180,2024-09-25,4608
410086,5526,2024-09-09,1550
410087,3681,2024-10-01,2134
410088,9323,2024-08-10,3150
410089,11121,2023-12-31,4097
410090,10708,2023-12-11,3569
410091,11639,2023-12-16,3851
410092,443,2024-03-12,2194
410093,10308,2023-05-23,1415
410094,11989,2025-03-08,1544
410095,614,2023-03-08,1496
410096,2872,2023-08-12,2060
410097,8179,2023-09-12,3607
410098,6786,2024-01-22,358
410099,4953,2024-06-16,2345
410100,9485,2023-02-19,3201
410101,8207,2025-01-05,441
410102,4425,2025-02-10,4254
410103,10756,2023-02-25,2950
410104,1262,2023-01-14,3472
410105,6927,2023-08-18,2053
410106,800,2024-08-04,365
410107,1214,2024-09-04,2002
410108,3073,2024-11-22,1981
410109,8940,2023-04-14,4463
410110,668,2023-12-01,4485
